Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Երևան,Երևան / Արաբկիր,ք. Երևանի թիվ 14 հտ.մ/դ,21,- չունի -,1,- չունի -,2,2,3,4,2,2,1,3,1
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 140 հմ/դ,194,23,25,23,17,24,22,14,19,27,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 144 հմ/դ,90,7,8,12,6,6,9,11,18,13,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 147 հմ/դ,458,50,57,64,59,41,35,45,50,57,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 152 հմ/դ,162,20,13,28,29,14,20,15,13,10,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 154 հմ/դ,448,48,47,43,50,59,58,55,45,43,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի թիվ 157 հմ/դ,102,8,4,9,11,14,6,20,12,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 159 ա/դ,103,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,29,32,42
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 160 հմ/դ,688,76,70,72,72,78,85,78,76,81,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 162 հմ/դ,632,77,74,51,71,72,68,69,82,68,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 167 հմ/դ,123,7,20,10,16,13,10,13,16,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 168 հմ/դ,694,80,75,73,86,84,72,66,82,76,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 17 հտ.հմ/դ,39,7,6,4,5,1,3,6,3,4,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 174 հմ/դ,672,80,81,71,78,76,81,69,70,66,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի թիվ 175 մ/դ,380,39,30,35,23,44,27,32,46,28,33,17,26
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 178 հմ/դ,160,18,11,19,17,23,14,20,21,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 179 հմ/դ,259,20,28,26,30,43,20,33,35,24,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 181 հմ/դ,1036,124,121,119,119,123,114,96,112,108,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 185 հմ/դ,252,28,29,23,36,33,28,25,27,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 186 հմ/դ,466,53,58,59,49,38,56,61,48,44,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 187 մ/դ,285,24,19,29,13,31,29,22,26,36,16,19,21
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 188 հմ/դ,433,34,51,63,34,63,47,49,48,44,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 195 ա/դ,301,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,113,93,95
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 197 հմ/դ,564,67,56,56,62,59,72,70,55,67,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 198 ա/դ,200,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,72,68,60
Երևան,Երևան / Կենտրոն,ք. Երևանի թիվ 2 ա/դ,249,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,70,106,73
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 2 հտ/կթհ.,9,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,8,1
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 31 հմ/դ,129,8,19,23,13,13,10,14,13,16,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 45 հմ/դ,221,10,8,19,25,28,40,29,32,30,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 46 ա/դ,209,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,79,75,55
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 50 հմ/դ,134,8,14,16,14,11,20,11,21,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 62 ա/դ,194,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,53,67,74
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 64 հմ/դ,186,26,22,17,25,17,22,12,23,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 75 հմ/դ,191,13,15,23,29,23,27,22,20,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 91 հմ/դ,134,8,9,19,13,16,13,21,12,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 98 հմ/դ,264,24,41,26,32,24,24,38,32,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 99 միջնակարգ դպրոց,399,29,32,29,31,51,37,35,35,38,33,31,18
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ Ռ. Իշխանյանի անվ.153 հմ/դ,409,35,50,42,50,61,48,44,46,33,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Լ. Միրիջանյանի անվ. թիվ 155 հմ/դ,780,80,78,97,85,81,95,90,80,94,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Լ.Արիսյանի անվ. թիվ 127 ա/դ,218,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,71,68,79
Երևան,Երևան / Կենտրոն,ք. Երևանի Լ.Շանթի անվ. թիվ 4 հմ/դ,153,6,13,11,18,13,28,24,14,26,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Լ.Տոլստոյի անվ. թիվ 128 հմ/դ,284,37,37,34,29,29,28,26,30,34,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Լեոյի անվ. թիվ 65 ա/դ,346,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,120,113,113
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի լսողության խանգարումներ ունեցող երե. հատուկ կրթահամալիր,36,1,1,1,3,1,4,4,7,3,3,5,3
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Լ․ Ազգալդյանի անվան թիվ 200 հմ/դ,661,71,85,69,69,69,71,82,72,73,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 2 հմ/դ,434,46,42,44,60,47,44,38,59,54,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 84 հմ/դ,484,61,52,55,52,58,62,50,45,49,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային թիվ 57 հմ/դ,279,29,28,35,26,31,29,23,39,39,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային վարժարան ա/դ,359,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,130,112,117
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Դաշտենցի անվ. թիվ 114 ա/դ,282,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,86,101,95
Երևան,Երևան / Էրեբունի,ք. Երևանի Խ.Սամուելյանի անվ. թիվ 47 մ/դ,274,28,18,24,21,22,23,28,33,36,17,15,9
Երևան,Երևան / Կենտրոն,ք. Երևանի Խրիմյան Հայրիկի անվ. թիվ 10 հմ/դ,90,11,11,9,8,12,12,15,7,5,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Կ. Դեմիճյանի անվ. թիվ 139 ա/դ,269,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,102,96,71
Երևան,Երևան / Ավան,ք. Երևանի Կարեն․ Ասրյանի անվ․ թիվ 171 հմ/դ,527,56,61,55,54,59,58,58,61,65,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Կոստան Զարյանի անվ. թիվ 117 հմ/դ,303,33,29,44,32,43,22,32,29,39,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Հ. Մորգենթաուի անվ. թիվ 126 հմ/դ,65,3,6,4,10,3,8,14,8,9,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ. Շիրազի անվ. թիվ 169 հմ/դ,339,25,45,42,37,40,40,35,36,39,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Ավետիսյանի անվ. թիվ 74 հմ/դ,306,28,24,24,35,38,35,44,36,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Գալստյանի անվ. թիվ 83 ա/դ,261,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,98,91,72
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Թումանյանի անվ. թիվ 32 հմ/դ,120,15,5,7,17,11,14,14,18,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Իսակովի անվ. թիվ 132 հմ/դ,539,32,57,64,52,69,58,67,74,66,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Հ.Խաչատրյանի անվ. թիվ 199 հմ/դ,430,45,52,47,51,51,52,46,46,40,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Կարապենցի անվ. թիվ 6 հմ/դ,379,47,41,55,36,41,37,37,30,55,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Հայրապետյանի անվ. թիվ 78 հմ/դ,333,20,19,31,27,51,44,48,40,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Հովհաննիսյանի անվ. թիվ 52 հմ/դ,337,36,33,35,41,35,44,33,40,40,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հ.Պարոնյանի անվ. թիվ 59 հմ/դ,151,14,16,20,16,13,21,19,15,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Պողոսյանի անվան թիվ 82 հմ/դ,365,38,35,36,46,46,45,52,34,33,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Սահյանի անվ. թիվ 70 հմ/դ,52,4,10,4,6,3,5,6,9,5,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Օշականի անվ. թիվ 172 հմ/դ,259,24,31,40,33,30,33,27,22,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի ՀԱԱՀ վարժարան (Ագրարային համալսարան),86,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,30,26,30
Երևան,Երևան / Կենտրոն,ք. Երևանի Հակոբ Կոջոյանի անվ. կրթահամալիր,357,11,10,10,13,13,30,28,39,44,49,58,52
Երևան,Երևան / Արաբկիր,ք. Երևանի Հայկ Բժշկյանցի անվ. թիվ 129 հմ/դ,170,20,13,25,17,24,12,17,12,30,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի ՀԱՊՀ ա/դ,260,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,56,101,103
Երևան,Երևան / Կենտրոն,ք. Երևանի Հյուսիսային համալսարանի ա/դ,17,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,7,6,4
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հրանտ Դինքի անվ. թիվ 44 հմ/դ,341,36,34,36,46,30,35,42,36,46,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի հ․ 112 ա/դ,224,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,78,67,79
Երևան,Երևան / Կենտրոն,ք. Երևանի Հ․ Բաղրամյանի անվ․ թիվ 39 հմ/դ,72,6,7,8,8,5,8,12,8,10,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ղ.Աղայանի անվ. թիվ 63 հմ/դ,92,7,7,4,12,14,10,9,18,11,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի Ղևոնդ Ալիշանի անվ. թիվ 95 մ/դ,418,38,51,37,46,48,28,26,35,42,24,17,26
Երևան,Երևան / Կենտրոն,ք. Երևանի ՃՇՀԱՀ Մանուկ Աբեղյանի անվ. ա/դ,521,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,149,198,174
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Գալշոյանի անվան թիվ 148 ա/դ,225,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,83,82,60
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Գորգիսյանի անվ. թիվ 158 հմ/դ,336,38,37,31,46,42,43,33,30,36,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Իշխանի անվ. թիվ 5 հմ/դ,73,- չունի -,2,10,13,10,10,6,12,10,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Մ.Խորենացու անվ. 143 հմ/դ,373,57,56,36,41,50,39,41,27,26,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Մ.Մանուշյանի անվ. թիվ 48 հմ/դ,411,42,39,37,48,54,48,45,45,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Մ.Մեծարենցի անվ. թիվ 146 հմ/դ,170,18,20,17,22,22,19,20,14,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Մ.Մխոյանի անվ. թիվ 68 հմ/դ,117,9,10,13,15,14,15,12,13,16,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Նալբանդյանի անվ. թիվ 33 հմ/դ,160,20,9,23,13,22,18,17,21,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Սարյանի անվ. թիվ 86 հմ/դ,188,14,12,23,15,28,28,25,24,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Քաջունու անվ. թիվ 54 ա/դ,273,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,112,92,69
Երևան,Երևան / Մալաթիա,ք. Երևանի Մոնթե Մելքոնյանի անվ.թիվ 11 հմ/դ,968,83,85,109,111,108,139,105,115,113,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մովսես Ջանբազյանի անվ. թիվ 79 հմ/դ,270,22,27,29,30,36,25,43,28,30,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մուրացանի անվ. թիվ 18 հմ/դ,236,30,36,42,27,17,30,19,16,19,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի մտավոր թերզարգացում ունեցող երեխաների N 11 հատուկ /օժանդակ/ դպրոց,23,2,4,1,5,- չունի -,3,6,2,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ․ Մաշտոցի անվ․ երկարօրյա ուս․ համալիր,261,25,23,30,32,29,21,23,33,21,8,10,6
Երևան,Երևան / Նոր Նորք,ք. Երևանի Յ.Լեփսիուսի անվ. թիվ 88 հմ/դ,381,45,28,40,42,43,48,37,49,49,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ն.Աղբալյանի անվ. թիվ 19 հմ/դ,794,57,81,89,81,90,81,117,78,120,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ն.Զարյանի անվ. թիվ 130 հմ/դ,484,33,51,55,50,62,54,67,61,51,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Ն.Խաչատրյանի անվ. թիվ 113 մ/դ,593,37,51,54,54,44,55,58,53,50,50,41,46
Երևան,Երևան / Ավան,ք. Երևանի Ն.Մեծի անվ. թիվ 124 հմ/դ,200,18,20,22,25,22,27,20,25,21,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ն.Սաֆարյանի անվ. թիվ 164 հմ/դ,438,59,53,42,49,64,45,44,40,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Ն.Վ. Գոգոլի անվան հմ. 35 հմ/դ,798,78,83,99,83,93,98,83,89,92,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Նար-Դոսի անվ. թիվ 14 հմ/դ,156,14,21,15,22,20,24,15,14,11,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Նելսոն Ստեփանյանի անվ. h. 71 հմ/դ,401,45,41,49,58,37,49,45,37,40,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,683,67,78,70,87,69,81,70,73,88,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,316,24,30,32,26,17,16,32,29,26,22,37,25
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,318,25,35,30,25,39,51,51,37,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի պարարվեստի պետ. քոլեջ,81,- չունի -,- չունի -,- չունի -,13,12,15,12,7,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,136,16,18,9,24,13,19,12,10,15,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,311,25,30,29,36,34,47,41,41,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,506,48,44,66,58,53,54,55,78,50,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,177,18,22,18,21,17,16,14,24,27,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,108,11,8,15,17,7,14,8,14,6,2,2,4
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս. Դավթի անվ. Կրթահամալիր,5,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,4
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,516,35,68,64,69,51,58,47,60,64,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ս.Գևորգյանի անվ. թիվ 189 ա/դ,214,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,75,74,65
Երևան,Երևան / Մալաթիա,ք. Երևանի Ս.Խանզադյանի անվ. թիվ 184 ա/դ,352,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,132,105,115
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,93,6,10,11,12,8,12,8,14,12,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ս.Հովսեփյանի անվ. թիվ 115 ա/դ,170,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,74,56,40
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,81,2,5,10,5,17,14,2,9,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,196,22,21,18,32,15,22,23,20,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,382,21,30,49,56,48,38,52,40,48,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,462,45,64,52,57,35,43,56,59,51,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,139,15,20,23,18,13,8,13,15,14,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,552,53,66,61,70,66,68,73,42,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,99,6,10,7,14,14,8,17,10,13,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,333,30,28,38,34,31,46,44,37,45,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,211,16,22,22,23,37,22,28,18,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,494,57,61,55,62,54,56,55,52,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,192,19,13,16,22,27,26,22,26,21,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,398,19,38,54,47,49,46,51,51,43,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,611,78,75,72,60,68,67,82,46,63,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,195,25,18,19,22,20,19,29,21,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,145,9,15,8,23,22,10,19,15,24,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,391,48,30,38,50,55,51,42,48,29,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,276,29,29,21,31,30,33,31,30,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,74,9,7,13,6,8,8,10,4,9,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,428,51,42,43,49,42,58,49,46,48,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Տ. Շևչենկոյի անվ. թիվ 42 ա/դ,178,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,70,59,49
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,266,21,38,33,33,32,33,25,29,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի օլիմպիական հերթափոխի պետական մարզական մգ.մ/դ,49,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,4,8,13,6,11,7
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,499,55,60,51,62,53,47,56,59,56,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Թալին,ք. Թալինի ա/դ,65,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,26,22,17
