Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 110 հմ/դ,138,10,15,10,15,17,20,19,16,16,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 116 հմ/դ,295,35,32,25,41,25,29,33,47,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 120 հմ/դ,140,8,9,10,18,19,23,23,13,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի թիվ 13 երաժշտական մգ.մ/դ,140,3,17,12,16,10,6,23,17,17,9,3,7
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 134 հմ/դ,262,22,29,23,30,32,35,28,32,31,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 136 հմ/դ,229,23,22,27,27,26,20,30,23,31,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի թիվ 14 հտ.մ/դ,38,1,3,2,5,3,3,4,4,4,3,1,5
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 140 հմ/դ,210,15,22,17,29,32,23,24,25,23,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 144 հմ/դ,112,7,12,9,10,17,12,8,12,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 147 հմ/դ,518,43,67,66,78,58,63,55,43,45,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 152 հմ/դ,168,20,28,15,21,19,19,14,19,13,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 154 հմ/դ,392,52,40,57,35,56,42,38,30,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի թիվ 157 հմ/դ,106,9,10,7,11,11,9,18,14,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 159 ա/դ,117,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,26,41,50
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 160 հմ/դ,721,67,87,85,70,88,86,92,67,79,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 162 հմ/դ,766,80,79,87,84,90,84,85,83,94,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 167 հմ/դ,151,19,11,11,24,17,17,19,13,20,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 168 հմ/դ,723,88,90,75,98,83,66,74,74,75,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 17 հտ.հմ/դ,85,4,11,15,12,13,11,10,4,5,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 174 հմ/դ,720,83,79,74,80,81,86,89,67,81,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի թիվ 175 մ/դ,414,34,36,41,38,32,39,34,45,39,25,24,27
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 178 հմ/դ,154,11,8,25,13,30,15,18,19,15,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 179 հմ/դ,243,15,24,27,27,25,23,32,37,33,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 181 հմ/դ,1140,124,132,122,148,128,126,119,124,117,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 185 հմ/դ,278,23,32,42,30,36,23,33,21,38,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 186 հմ/դ,529,44,60,58,48,86,44,61,63,65,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 187 մ/դ,381,25,19,35,35,38,40,30,42,32,39,23,23
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 188 հմ/դ,481,37,54,51,40,58,64,56,54,67,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 195 ա/դ,276,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,99,85,92
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 197 հմ/դ,652,53,63,83,76,69,83,82,62,81,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 198 ա/դ,156,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,47,62,47
Երևան,Երևան / Կենտրոն,ք. Երևանի թիվ 2 ա/դ,182,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,52,66,64
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 2 հտ/կթհ.,24,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,11,13
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 31 հմ/դ,143,14,21,17,11,15,20,23,7,15,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 45 հմ/դ,247,11,18,27,28,34,28,31,38,32,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 46 ա/դ,205,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,71,77,57
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 50 հմ/դ,145,8,14,24,18,14,20,16,13,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 62 ա/դ,203,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,59,73,71
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 64 հմ/դ,194,20,16,19,22,23,23,24,22,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 75 հմ/դ,224,25,22,21,35,25,27,26,18,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 91 հմ/դ,179,10,18,15,16,14,31,32,23,20,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 98 հմ/դ,368,41,39,39,46,40,45,39,53,26,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 99 միջնակարգ դպրոց,412,35,40,41,28,43,29,40,44,36,24,32,20
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ Ռ. Իշխանյանի անվ.153 հմ/դ,408,34,57,41,53,47,52,46,41,37,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Լ. Միրիջանյանի անվ. թիվ 155 հմ/դ,788,91,99,80,105,83,98,83,80,69,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Լ.Արիսյանի անվ. թիվ 127 ա/դ,229,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,62,84,83
Երևան,Երևան / Կենտրոն,ք. Երևանի Լ.Շանթի անվ. թիվ 4 հմ/դ,190,10,14,14,22,23,33,29,17,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Լ.Տոլստոյի անվ. թիվ 128 հմ/դ,268,25,28,31,37,28,28,38,29,24,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Լեոյի անվ. թիվ 65 ա/դ,291,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,102,98,91
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի լսողության խանգարումներ ունեցող երե. հատուկ կրթահամալիր,53,2,- չունի -,3,3,4,4,5,11,9,7,3,2
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Լ․ Ազգալդյանի անվան թիվ 200 հմ/դ,703,79,83,91,76,82,67,81,70,74,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 2 հմ/դ,446,53,58,53,41,46,43,55,50,47,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 84 հմ/դ,527,50,62,61,65,70,52,62,52,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային թիվ 57 հմ/դ,261,32,31,27,36,30,26,18,33,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային վարժարան ա/դ,121,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,43,40,38
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Դաշտենցի անվ. թիվ 114 ա/դ,316,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,91,112,113
Երևան,Երևան / Էրեբունի,ք. Երևանի Խ.Սամուելյանի անվ. թիվ 47 մ/դ,315,26,27,25,37,37,23,26,34,36,21,15,8
Երևան,Երևան / Կենտրոն,ք. Երևանի Խրիմյան Հայրիկի անվ. թիվ 10 հմ/դ,98,12,8,7,12,10,17,7,13,12,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Կ. Դեմիճյանի անվ. թիվ 139 ա/դ,243,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,72,98,73
Երևան,Երևան / Ավան,ք. Երևանի Կարեն․ Ասրյանի անվ․ թիվ 171 հմ/դ,543,66,58,66,66,59,57,59,55,57,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Կոստան Զարյանի անվ. թիվ 117 հմ/դ,345,34,33,49,44,44,44,32,36,29,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Հ. Մորգենթաուի անվ. թիվ 126 հմ/դ,124,6,13,15,13,15,13,15,14,20,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ. Շիրազի անվ. թիվ 169 հմ/դ,354,33,30,36,45,52,33,41,45,39,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Ավետիսյանի անվ. թիվ 74 հմ/դ,338,18,39,26,41,35,42,43,57,37,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Գալստյանի անվ. թիվ 83 ա/դ,287,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,113,92,82
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Թումանյանի անվ. թիվ 32 հմ/դ,140,7,18,15,18,16,15,13,25,13,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Իսակովի անվ. թիվ 132 հմ/դ,585,58,55,62,71,57,89,53,78,62,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Հ.Խաչատրյանի անվ. թիվ 199 հմ/դ,435,46,55,46,51,59,43,37,56,42,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Կարապենցի անվ. թիվ 6 հմ/դ,429,45,55,48,32,44,48,43,55,59,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Հայրապետյանի անվ. թիվ 78 հմ/դ,389,22,37,28,58,46,56,57,44,41,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Հովհաննիսյանի անվ. թիվ 52 հմ/դ,335,34,28,32,48,32,41,38,34,48,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հ.Պարոնյանի անվ. թիվ 59 հմ/դ,144,12,14,18,17,14,20,17,18,14,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Պողոսյանի անվան թիվ 82 հմ/դ,378,46,53,48,53,41,35,35,36,31,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Սահյանի անվ. թիվ 70 հմ/դ,62,10,3,9,5,2,7,10,9,7,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Օշականի անվ. թիվ 172 հմ/դ,294,28,50,31,39,41,35,21,21,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի ՀԱԱՀ վարժարան (Ագրարային համալսարան),165,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,53,58,54
Երևան,Երևան / Կենտրոն,ք. Երևանի Հակոբ Կոջոյանի անվ. կրթահամալիր,131,10,12,9,11,12,7,9,11,9,12,21,8
Երևան,Երևան / Արաբկիր,ք. Երևանի Հայկ Բժշկյանցի անվ. թիվ 129 հմ/դ,172,16,26,15,16,17,9,29,22,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի ՀԱՊՀ ա/դ,492,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,141,171,180
Երևան,Երևան / Կենտրոն,ք. Երևանի Հյուսիսային համալսարանի ա/դ,32,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,5,15,12
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հրանտ Դինքի անվ. թիվ 44 հմ/դ,382,41,43,33,41,32,48,41,50,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի հ․ 112 ա/դ,161,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,60,62,39
Երևան,Երևան / Կենտրոն,ք. Երևանի Հ․ Բաղրամյանի անվ․ թիվ 39 հմ/դ,93,9,10,10,5,11,12,12,9,15,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ղ.Աղայանի անվ. թիվ 63 հմ/դ,100,11,7,9,10,11,13,16,14,9,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի Ղևոնդ Ալիշանի անվ. թիվ 95 մ/դ,451,45,41,37,41,48,36,55,56,43,20,11,18
Երևան,Երևան / Կենտրոն,ք. Երևանի ՃՇՀԱՀ Մանուկ Աբեղյանի անվ. ա/դ,336,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,100,114,122
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Գալշոյանի անվան թիվ 148 ա/դ,242,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,76,77,89
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Գորգիսյանի անվ. թիվ 158 հմ/դ,389,35,51,50,44,43,37,50,46,33,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Իշխանի անվ. թիվ 5 հմ/դ,103,8,10,12,6,15,7,15,14,16,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Մ.Խորենացու անվ. 143 հմ/դ,369,49,63,50,39,46,38,26,27,31,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Մ.Մանուշյանի անվ. թիվ 48 հմ/դ,387,36,47,32,37,54,47,43,47,44,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Մ.Մեծարենցի անվ. թիվ 146 հմ/դ,186,21,14,22,27,22,20,17,22,21,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Մ.Մխոյանի անվ. թիվ 68 հմ/դ,123,12,11,14,13,13,16,12,18,14,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Նալբանդյանի անվ. թիվ 33 հմ/դ,178,25,13,15,21,8,26,31,17,22,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Սարյանի անվ. թիվ 86 հմ/դ,185,21,14,24,19,22,27,22,18,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Մ.Քաջունու անվ. թիվ 54 ա/դ,216,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,74,80,62
Երևան,Երևան / Մալաթիա,ք. Երևանի Մոնթե Մելքոնյանի անվ.թիվ 11 հմ/դ,1110,102,130,117,110,132,119,147,139,114,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մովսես Ջանբազյանի անվ. թիվ 79 հմ/դ,287,23,27,32,27,29,35,46,35,33,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մուրացանի անվ. թիվ 18 հմ/դ,238,33,39,42,29,17,17,25,15,21,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նուբարաշեն,ք. Երևանի մտավոր թերզարգացում ունեցող երեխաների N 11 հատուկ /օժանդակ/ դպրոց,52,5,5,3,2,9,3,6,8,11,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ․ Մաշտոցի անվ․ երկարօրյա ուս․ համալիր,245,37,25,31,17,26,35,25,19,12,2,8,8
Երևան,Երևան / Նոր Նորք,ք. Երևանի Յ.Լեփսիուսի անվ. թիվ 88 հմ/դ,447,37,47,46,64,51,57,51,46,48,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ն.Աղբալյանի անվ. թիվ 19 հմ/դ,890,60,89,92,96,105,132,101,108,107,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ն.Զարյանի անվ. թիվ 130 հմ/դ,498,37,37,66,65,54,56,59,53,71,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Ն.Խաչատրյանի անվ. թիվ 113 մ/դ,585,49,51,56,50,61,60,55,43,63,33,32,32
Երևան,Երևան / Ավան,ք. Երևանի Ն.Մեծի անվ. թիվ 124 հմ/դ,277,18,31,21,45,40,24,25,43,30,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ն.Սաֆարյանի անվ. թիվ 164 հմ/դ,517,52,52,59,55,48,61,69,49,72,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Ն.Վ. Գոգոլի անվան հմ. 35 հմ/դ,774,83,91,87,97,87,96,90,75,68,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Նար-Դոսի անվ. թիվ 14 հմ/դ,175,16,8,14,15,26,20,23,29,24,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Նելսոն Ստեփանյանի անվ. h. 71 հմ/դ,393,50,56,47,39,39,46,39,37,40,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,673,73,84,68,77,78,71,81,71,70,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,254,13,25,10,16,15,26,11,27,28,28,27,28
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,361,38,30,36,42,46,49,44,40,36,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի պարարվեստի պետ. քոլեջ,26,- չունի -,- չունի -,- չունի -,2,4,6,3,3,8,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,152,11,21,19,19,23,14,19,13,13,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,373,30,34,39,51,52,40,39,43,45,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,514,55,55,50,48,57,62,57,64,66,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,211,26,25,26,23,20,30,25,11,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,115,14,21,16,16,1,12,8,5,14,4,3,1
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս. Դավթի անվ. Կրթահամալիր,2,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,1
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,574,58,62,51,69,85,48,77,63,61,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ս.Գևորգյանի անվ. թիվ 189 ա/դ,228,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,82,74,72
Երևան,Երևան / Մալաթիա,ք. Երևանի Ս.Խանզադյանի անվ. թիվ 184 ա/դ,248,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,89,76,83
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,98,8,11,11,7,12,16,9,12,12,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ս.Հովսեփյանի անվ. թիվ 115 ա/դ,160,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,51,59,50
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,95,5,15,10,7,11,15,12,4,16,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,232,22,31,19,30,24,25,22,34,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,464,39,59,53,42,48,60,65,50,48,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,481,66,47,61,49,55,50,49,51,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,160,18,18,18,18,20,23,12,15,18,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,549,52,66,64,62,62,53,67,51,72,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,138,7,14,19,14,12,22,22,11,17,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,400,27,35,47,49,51,59,42,47,43,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,253,17,35,33,32,36,14,30,29,27,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,589,68,58,65,73,76,70,70,53,56,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,211,17,24,26,27,21,29,22,20,25,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,456,30,46,50,61,54,44,56,62,53,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,610,67,79,65,84,74,68,65,52,56,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,234,14,24,22,34,24,31,32,25,28,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,180,19,17,17,17,21,19,22,21,27,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,427,54,42,50,54,47,44,48,56,32,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,313,25,30,37,35,30,46,29,34,47,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,102,9,11,12,15,15,5,10,14,11,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,485,61,54,46,68,42,60,51,55,48,- չունի -,- չունի -,- չունի -
